author_id,validation_level,rank_level
U13312,md_validated,level_1
U13313,,level_0
U13314,,level_0
U13315,realid_validated,level_0
U13316,,level_0
U13317,,level_0
U13318,,level_1
U13319,md_validated,level_1
U13320,,level_0
U13321,md_validated,level_2
U13322,md_validated,level_1
U13323,,level_0
U13324,md_validated,level_1
U13325,,level_0
U13326,,level_0
U13327,md_validated,level_1
U13328,,level_1
U13329,,level_0
U13330,,level_0
U13331,,level_0
U13332,,level_0
U13333,md1_validated,level_3
U13334,,level_1
U13335,,level_0
U13336,md1_validated,level_0
U13337,,level_0
U13338,,level_0
U13339,,level_0
U13340,,level_0
U13341,md3_validated,level_2
U13342,md_validated,level_1
U13343,,level_0
U13344,md_validated,level_0
U13345,,level_1
U13346,,level_0
U13347,,level_1
U13348,,level_0
U13349,,level_3
U13350,,level_0
U13351,,level_0
U13352,,level_0
U13353,,level_0
U13354,md1_validated,level_4
U13355,,level_0
U13356,realid_validated,unk
U13357,realid_validated,level_0
U13358,,level_1
U13359,,level_1
U13360,,level_0
U13361,,level_0
U13362,,level_1
U13363,,level_0
U13364,,level_0
U13365,,level_0
U13366,,level_0
U13367,,level_0
U13368,,level_0
U13369,md_validated,level_1
U13370,md_validated,level_2
U13371,md_validated,level_1
U13372,md_validated,level_1
U13373,realid_validated,level_0
U13374,,level_0
U13375,,level_0
U13376,,level_0
U13377,md_validated,level_1
U13378,,level_3
U13379,md_validated,level_3
U13380,,level_0
U13381,,level_0
U13382,,level_0
U13383,,level_0
U13384,md_validated,level_1
U13385,,level_0
U13386,,level_0
U13387,,level_0
U13388,,level_1
U13389,,level_0
U13390,,level_0
U13391,,level_0
U13392,,level_0
U13393,,level_0
U13394,,level_0
U13395,,level_0
U13396,,level_0
U13397,,level_0
U13398,,level_0
U13399,,level_1
U13400,md1_validated,level_0
U13401,,level_0
U13402,,level_0
U13403,,level_0
U13404,,level_0
U13405,,level_1
U13406,,level_1
U13407,,level_1
U13408,,level_1
U13409,,level_2
U13410,,level_0
U13411,,level_0
U13412,realid_validated,level_1
U13413,realid_validated,level_0
U13414,,level_0
U13415,,level_0
U13416,,level_0
U13417,,level_0
U13418,,level_1
U13419,,level_0
U13420,,level_0
U13421,,level_0
U13422,,level_1
U13423,,level_0
U13424,,level_0
U13425,,level_0
U13426,,level_0
U13427,,level_0
U13428,,level_0
U13429,,level_0
U13430,,level_0
U13431,,level_3
U13432,,level_0
U13433,,level_0
U13434,,level_1
U13435,,level_0
U13436,,level_0
U13437,,level_0
U13438,md_validated,level_1
U13439,,level_0
U13440,,level_0
U13441,,level_1
U13442,,level_0
U13443,,level_0
U13444,,level_0
U13445,,level_0
U13446,,level_0
U13447,,level_0
U13448,,level_0
U13449,,level_0
U13450,,level_0
U13451,,level_0
U13452,,level_0
U13453,,level_0
U13454,,level_0
U13455,,level_0
U13456,realid_validated,level_0
U13457,,level_0
U13458,,level_1
U13459,,level_0
U13460,,level_0
U13461,md_validated,level_1
U13462,,level_0
U13463,,level_1
U13464,md_validated,level_1
U13465,,level_0
U13466,md_validated,level_1
U13467,,level_0
U13468,md1_validated,level_0
U13469,md_validated,level_1
U13470,md_validated,level_0
U13471,,level_0
U13472,,level_2
U13473,,level_1
U13474,,level_1
U13475,,level_0
U13476,md1_validated,level_1
U13477,,level_0
U13478,,level_0
U13479,,level_0
U13480,,level_0
U13481,,level_0
U13482,,level_1
U13483,,level_0
U13484,,level_0
U13485,,level_0
U13486,,level_1
U13487,,level_0
U13488,md2_validated,level_1
U13489,,level_0
U13490,,level_0
U13491,,level_0
U13492,,level_0
U13493,,level_0
U13494,,level_0
U13495,,level_0
U13496,,level_0
U13497,md_validated,level_0
U13498,,level_2
U13499,,unk
U13500,,level_3
U13501,md1_validated,level_2
U13502,,level_0
U13503,,unk
U13504,,level_0
U13505,,level_0
U13506,,level_0
U13507,,level_0
U13508,,level_1
U13509,,level_0
U13510,,level_1
U13511,,level_1
U13512,,level_0
U13513,,level_0
U13514,,level_0
U13515,,level_0
U13516,,level_0
U13517,,level_0
U13518,,level_0
U13519,,level_0
U13520,,level_1
U13521,,level_0
U13522,,level_0
U13523,,level_0
U13524,,level_0
U13525,,level_3
U13526,,level_1
U13527,,level_0
U13528,,level_0
U13529,,level_0
U13530,,level_0
U13531,,level_0
U13532,,level_0
U13533,,level_0
U13534,,level_0
U13535,,level_0
U13536,,level_0
U13537,,level_0
U13538,,level_0
U13539,,level_0
U13540,,level_0
U13541,,level_1
U13542,,level_0
U13543,,level_0
U13544,,level_0
U13545,,level_0
U13546,realid_validated,level_2
U13547,,level_0
U13548,,level_1
U13549,,level_0
U13550,,level_0
U13551,,level_0
U13552,md_validated,level_3
U13553,md_validated,level_1
U13554,md_validated,unk
U13555,md_validated,level_2
U13556,md_validated,level_3
U13557,md_validated,level_1
U13558,md_validated,level_2
U13559,md_validated,level_1
U13560,md_validated,level_1
U13561,md_validated,level_1
U13562,md2_validated,level_3
U13563,md_validated,level_3
U13564,md_validated,level_1
U13565,md_validated,unk
U13566,md_validated,level_1
U13567,md_validated,level_3
U13568,md_validated,level_3
U13569,md_validated,level_1
U13570,md_validated,level_1
U13571,md_validated,level_2
U13572,md_validated,unk
U13573,md_validated,level_1
U13574,md_validated,level_1
U13575,md_validated,level_1
U13576,md_validated,level_1
U13577,md_validated,level_1
U13578,md_validated,level_1
U13579,md_validated,level_1
U13580,md_validated,unk
U13581,md_validated,level_1
U13582,md_validated,level_1
U13583,md_validated,level_1
U13584,md_validated,level_1
U13585,md_validated,level_3
U13586,md_validated,level_3
U13587,md_validated,level_1
U13588,md_validated,level_1
U13589,md_validated,level_1
U13590,md_validated,level_1
U13591,md_validated,level_2
U13592,md_validated,level_3
U13593,md_validated,level_1
U13594,md_validated,level_1
U13595,md_validated,level_1
U13596,md_validated,level_1
U13597,md_validated,level_1
U13598,md_validated,level_1
U13599,md_validated,level_1
U13600,md_validated,level_1
U13601,md_validated,level_3
U13602,md_validated,level_1
U13603,md_validated,level_1
U13604,md_validated,level_3
U13605,md1_validated,level_4
U13606,md_validated,level_1
U13607,md_validated,level_1
U13608,md_validated,level_1
U13609,md_validated,level_1
U13610,md_validated,level_1
U13611,md2_validated,level_3
U13612,md_validated,level_3
U13613,md_validated,level_1
U13614,md_validated,level_1
U13615,,level_0
U13616,md_validated,level_1
U13617,md_validated,level_1
U13618,md_validated,level_1
U13619,md_validated,level_1
U13620,md_validated,level_3
U13621,md_validated,unk
U13622,md_validated,level_3
U13623,md_validated,level_3
U13624,md_validated,level_1
U13625,md_validated,unk
U13626,md_validated,level_3
U13627,md_validated,unk
U13628,md_validated,level_1
U13629,md_validated,level_1
U13630,md_validated,level_1
U13631,md_validated,level_1
U13632,md_validated,level_1
U13633,md_validated,level_1
U13634,md_validated,level_3
U13635,md_validated,level_1
U13636,md_validated,level_1
U13637,md1_validated,level_1
U13638,md1_validated,level_1
U13639,md_validated,level_2
U13640,md_validated,level_3
U13641,md_validated,level_1
U13642,md_validated,unk
U13643,md_validated,level_1
U13644,md_validated,level_1
U13645,md_validated,level_1
U13646,md_validated,level_2
U13647,md_validated,level_3
U13648,md_validated,level_1
U13649,md_validated,level_1
U13650,md_validated,level_1
U13651,md_validated,level_4
U13652,md_validated,level_2
U13653,md2_validated,level_1
U13654,md_validated,level_3
U13655,md_validated,level_4
U13656,md_validated,level_1
U13657,md_validated,level_2
U13658,md_validated,level_2
U13659,md_validated,level_1
U13660,md_validated,level_1
U13661,md_validated,unk
U13662,md_validated,level_1
U13663,md_validated,level_1
U13664,md_validated,level_2
U13665,md_validated,level_3
U13666,md_validated,level_1
U13667,md_validated,level_3
U13668,md_validated,level_2
U13669,md_validated,level_3
U13670,md_validated,level_1
U13671,md_validated,level_3
U13672,,level_0
U13673,,level_0
U13674,md_validated,level_1
U13675,,level_1
U13676,,level_1
U13677,,level_0
U13678,,level_0
U13679,,level_0
U13680,md_validated,level_3
U13681,,level_0
U13682,,level_0
U13683,,level_1
U13684,,level_0
U13685,md2_validated,level_1
U13686,md2_validated,level_3
U13687,,level_0
U13688,,level_0
U13689,,level_0
U13690,,level_0
U13691,,level_1
U13692,,level_0
U13693,,level_0
U13694,,level_0
U13695,,level_0
U13696,realid_validated,level_0
U13697,,level_0
U13698,,level_0
U13699,,level_0
U13700,,level_0
U13701,,level_0
U13702,,level_0
U13703,,level_0
U13704,realid_validated,level_0
U13705,,level_0
U13706,,level_1
U13707,,level_0
U13708,,level_0
U13709,,level_0
U13710,,level_1
U13711,,level_0
U13712,md_validated,level_1
U13713,,level_0
U13714,realid_validated,level_2
U13715,,level_1
U13716,,level_3
U13717,,level_0
U13718,,level_3
U13719,,level_0
U13720,,level_0
U13721,,level_0
U13722,,level_0
U13723,,level_0
U13724,,level_0
U13725,,level_1
U13726,,level_1
U13727,,level_1
U13728,,level_0
U13729,,level_0
U13730,,level_0
U13731,,level_0
U13732,,level_1
U13733,,level_1
U13734,,level_0
U13735,md_validated,level_1
U13736,md_validated,level_1
U13737,md1_validated,level_0
U13738,,level_0
U13739,,level_0
U13740,md1_validated,level_3
U13741,md_validated,level_1
U13742,,level_0
U13743,md_validated,level_1
U13744,md_validated,level_3
U13745,,level_0
U13746,,level_0
U13747,md_validated,level_1
U13748,md_validated,level_0
U13749,,level_0
U13750,,level_0
U13751,md1_validated,level_3
U13752,realid_validated,level_0
U13753,md_validated,level_3
U13754,,level_0
U13755,,level_0
U13756,md_validated,level_1
U13757,,level_0
U13758,,level_1
U13759,,level_0
U13760,,level_3
U13761,,level_0
U13762,,level_0
U13763,,level_0
U13764,,level_0
U13765,,level_0
U13766,,level_0
U13767,md_validated,level_4
U13768,md_validated,level_1
U13769,,level_0
U13770,,level_0
U13771,,level_0
U13772,,level_0
U13773,,level_0
U13774,md_validated,level_1
U13775,,level_0
U13776,,level_0
U13777,,level_0
U13778,,level_0
U13779,,level_0
U13780,,level_0
U13781,realid_validated,level_1
U13782,,level_0
U13783,,level_0
U13784,,level_1
U13785,,level_0
U13786,,level_2
U13787,realid_validated,level_1
U13788,,level_0
U13789,,level_0
U13790,,level_1
U13791,,level_0
U13792,,level_0
U13793,,level_2
U13794,md_validated,level_3
U13795,,level_0
U13796,,level_0
U13797,,level_0
U13798,,level_0
U13799,md_validated,level_1
U13800,md_validated,level_1
U13801,,level_1
U13802,md1_validated,unk
U13803,,level_0
U13804,,level_0
U13805,,level_1
U13806,,level_0
U13807,,level_0
U13808,md1_validated,level_0
U13809,md2_validated,level_0
U13810,,level_1
U13811,,level_0
U13812,md1_validated,level_1
U13813,,level_0
U13814,,level_0
U13815,,level_0
U13816,realid_validated,level_0
U13817,md_validated,level_1
U13818,,level_0
U13819,md_validated,level_1
U13820,,level_0
U13821,,level_0
U13822,,level_3
U13823,,level_1
U13824,,level_0
U13825,realid_validated,level_1
U13826,,level_0
U13827,,level_3
U13828,md_validated,level_1
U13829,,level_0
U13830,,level_1
U13831,md_validated,level_3
U13832,,level_0
U13833,,level_0
U13834,,level_0
U13835,,level_0
U13836,,level_0
U13837,,level_0
U13838,,level_0
U13839,,level_0
U13840,,level_0
U13841,,level_0
U13842,,level_0
U13843,,level_0
U13844,,level_0
U13845,,level_0
U13846,,level_0
U13847,,level_0
U13848,,level_0
U13849,,level_0
U13850,,level_0
U13851,md_validated,level_1
U13852,,level_0
U13853,md_validated,level_1
U13854,md_validated,level_1
U13855,md_validated,level_3
U13856,md_validated,level_1
U13857,md_validated,level_4
U13858,md_validated,level_1
U13859,md_validated,level_1
U13860,md_validated,level_3
U13861,md_validated,level_1
U13862,md_validated,level_1
U13863,md_validated,level_3
U13864,md_validated,level_3
U13865,md_validated,level_3
U13866,md_validated,level_1
U13867,md_validated,level_2
U13868,md_validated,level_1
U13869,md_validated,level_1
U13870,md_validated,level_1
U13871,md_validated,level_2
U13872,md1_validated,level_2
U13873,md_validated,level_1
U13874,md_validated,level_2
U13875,md_validated,level_1
U13876,md_validated,level_1
U13877,md_validated,level_1
U13878,md_validated,unk
U13879,md_validated,level_1
U13880,,level_0
U13881,md_validated,level_2
U13882,md_validated,level_2
U13883,md_validated,level_1
U13884,md_validated,level_1
U13885,md_validated,level_1
U13886,md_validated,level_3
U13887,md_validated,level_1
U13888,md_validated,level_1
U13889,md_validated,level_1
U13890,md_validated,level_1
U13891,md_validated,level_1
U13892,md_validated,level_1
U13893,md_validated,level_2
U13894,md1_validated,level_1
U13895,md_validated,level_1
U13896,md_validated,level_1
U13897,md_validated,level_1
U13898,md_validated,level_3
U13899,md_validated,level_3
U13900,md_validated,level_1
U13901,md_validated,level_3
U13902,md_validated,level_1
U13903,md_validated,level_3
U13904,md_validated,level_1
U13905,md_validated,level_1
U13906,md_validated,level_1
U13907,md_validated,level_1
U13908,md_validated,level_1
U13909,md_validated,level_1
U13910,md_validated,level_1
U13911,md_validated,level_4
U13912,md_validated,level_3
U13913,md_validated,unk
U13914,md_validated,level_4
U13915,md_validated,level_1
U13916,md_validated,level_1
U13917,md_validated,level_1
U13918,md_validated,level_1
U13919,md_validated,level_1
U13920,md_validated,level_1
U13921,md_validated,level_1
U13922,md_validated,level_3
U13923,md_validated,level_3
U13924,md_validated,level_3
U13925,md_validated,level_3
U13926,md_validated,level_1
U13927,md_validated,level_1
U13928,md_validated,level_1
U13929,md_validated,level_2
U13930,md_validated,level_1
U13931,md1_validated,level_3
U13932,md_validated,level_1
U13933,md_validated,level_1
U13934,md_validated,level_3
U13935,md_validated,level_1
U13936,md1_validated,level_3
U13937,md_validated,level_1
U13938,md_validated,level_1
U13939,md_validated,level_1
U13940,md_validated,level_3
U13941,md_validated,level_3
U13942,md_validated,level_2
U13943,md_validated,level_1
U13944,md_validated,level_2
U13945,md_validated,level_1
U13946,md_validated,level_1
U13947,md_validated,level_1
U13948,md_validated,level_4
U13949,md_validated,level_3
U13950,md_validated,level_3
U13951,md_validated,level_4
U13952,md_validated,level_3
U13953,md4_validated,level_1
U13954,md_validated,level_1
U13955,md_validated,level_1
U13956,md_validated,level_2
U13957,md_validated,level_3
U13958,md_validated,level_3
U13959,md_validated,level_1
U13960,md_validated,level_3
U13961,md_validated,level_1
U13962,md_validated,level_1
U13963,md_validated,level_4
U13964,md1_validated,level_1
U13965,md_validated,level_1
U13966,md_validated,level_1
U13967,md_validated,unk
U13968,md_validated,level_1
U13969,md_validated,level_1
U13970,md_validated,level_1
U13971,md_validated,level_3
U13972,md_validated,level_3
U13973,md_validated,level_1
U13974,md_validated,level_1
U13975,md_validated,level_3
U13976,md_validated,level_1
U13977,md_validated,level_1
U13978,md_validated,level_4
U13979,md_validated,level_1
U13980,md_validated,level_1
U13981,md1_validated,level_1
U13982,md_validated,level_1
U13983,md_validated,level_1
U13984,,level_0
U13985,md_validated,level_1
U13986,md_validated,level_1
U13987,md_validated,level_1
U13988,md_validated,level_1
U13989,md_validated,level_1
U13990,md_validated,level_1
U13991,md_validated,level_1
U13992,md_validated,level_1
U13993,md_validated,level_1
U13994,md_validated,unk
U13995,md_validated,level_1
U13996,md_validated,level_1
U13997,md_validated,level_1
U13998,md_validated,level_1
U13999,md_validated,level_4
U14000,md_validated,level_1
U14001,md_validated,level_2
U14002,md_validated,unk
U14003,md_validated,level_3
U14004,md_validated,level_1
U14005,md_validated,level_2
U14006,md_validated,level_1
U14007,md_validated,level_1
U14008,md_validated,level_4
U14009,md_validated,level_1
U14010,md_validated,level_2
U14011,md_validated,level_1
U14012,md_validated,level_1
U14013,md_validated,level_3
U14014,md_validated,level_1
U14015,md1_validated,level_4
U14016,md_validated,unk
U14017,md_validated,level_1
U14018,md_validated,level_0
U14019,md_validated,level_1
U14020,md_validated,level_1
U14021,md_validated,level_4
U14022,md_validated,level_1
U14023,md_validated,level_1
U14024,md_validated,level_1
U14025,md_validated,level_1
U14026,md_validated,level_3
U14027,md_validated,level_1
U14028,md_validated,level_1
U14029,md_validated,level_1
U14030,md_validated,level_1
U14031,md_validated,level_1
U14032,md_validated,level_1
U14033,md_validated,level_3
U14034,md_validated,level_1
U14035,md_validated,level_1
U14036,md_validated,level_1
U14037,md_validated,level_1
U14038,md_validated,unk
U14039,md_validated,level_3
U14040,md_validated,level_1
U14041,md_validated,level_1
U14042,md_validated,level_1
U14043,md_validated,level_1
U14044,md_validated,level_1
U14045,md_validated,level_1
U14046,md_validated,level_1
U14047,md_validated,level_1
U14048,md2_validated,level_2
U14049,md_validated,level_4
U14050,md_validated,level_1
U14051,md_validated,level_1
U14052,md_validated,level_1
U14053,md_validated,level_3
U14054,md_validated,level_1
U14055,md_validated,level_1
U14056,md_validated,level_1
U14057,md_validated,level_1
U14058,md_validated,level_2
U14059,md_validated,level_1
U14060,,level_0
U14061,,level_0
U14062,,level_0
U14063,md_validated,level_3
U14064,,level_0
U14065,,level_0
U14066,md_validated,level_1
U14067,md2_validated,level_3
U14068,,level_0
U14069,md_validated,level_1
U14070,,level_0
U14071,,level_0
U14072,md_validated,level_1
U14073,,level_0
U14074,,level_1
U14075,,level_0
U14076,,level_0
U14077,md_validated,level_3
U14078,,level_0
U14079,,level_0
U14080,,level_3
U14081,,level_0
U14082,md_validated,level_1
U14083,,level_0
U14084,,level_0
U14085,,level_0
U14086,,level_0
U14087,md1_validated,level_0
U14088,,level_0
U14089,,level_1
U14090,,level_0
U14091,,level_0
U14092,md2_validated,level_2
U14093,,level_0
U14094,,level_0
U14095,,level_4
U14096,realid_validated,level_0
U14097,,level_0
U14098,,level_0
U14099,,level_0
U14100,,level_0
U14101,,level_1
U14102,realid_validated,level_0
U14103,md1_validated,level_1
U14104,,level_0
U14105,,level_1
U14106,,level_0
U14107,,level_1
U14108,md2_validated,level_4
U14109,,level_1
U14110,,level_0
U14111,,level_3
